X,Y,TotalVolunteers,DateOriginal,Totalltems_EventRecord
95.21692,5.907,6,9/7/2017,293
95.21786,5.90566,1,9/7/2017,3
95.219,5.90451,1,9/7/2017,318
95.25889,5.86882,1,9/7/2017,0
95.31756,5.51865,1,9/5/2017,1
95.31828,5.51808,1,9/5/2017,1
96.67721,20.83804,2,12/31/2016,24
98.17863,8.76224,2,10/12/2017,3
98.21139,8.53925,4,7/23/2019,1025
98.2325,8.58203,4,7/2/2019,274
98.23296,8.62371,3,9/20/2016,323
98.23307,8.58169,18,2/16/2018,442
98.23316,8.58196,4,7/2/2019,406
98.23316,8.62322,4,10/18/2016,208
98.23319,8.582,2,2/16/2018,998
98.23325,8.58196,4,7/2/2019,363
98.23361,8.58136,4,10/9/2019,801
98.23378,8.58135,2,3/9/2018,154
98.23387,8.58133,8,12/23/2019,1374
98.23393,8.58137,2,10/31/2018,165
98.23475,8.58295,2,2/16/2018,179
98.24637,8.64518,10,9/25/2018,433
98.24655,8.64518,4,9/16/2016,226
98.24661,8.64016,295,9/15/2018,7224
98.24677,8.64519,3,9/16/2016,524
98.24716,8.64514,4,9/16/2016,606
98.25472,8.99782,6,8/23/2019,42
98.25512,8.59134,2,9/25/2018,186
98.25512,8.59828,2,2/16/2018,393
98.25694,8.59136,2,2/16/2018,346
98.26104,9.16164,8,9/5/2019,646
98.26284,8.80211,3,3/19/2018,125
98.26284,8.80211,3,4/23/2018,165
98.26318,8.80211,8,5/28/2018,197
98.26353,8.8558,1,1/29/2018,141
98.2636,8.85583,9,3/5/2018,205
98.26363,8.8559,4,4/16/2018,156
98.26367,8.85583,9,3/5/2018,185
98.26368,8.85582,10,2/19/2018,154
98.2637,8.85581,1,2/5/2018,366
98.2637,8.85589,4,4/16/2018,210
98.26371,8.85586,11,6/21/2018,180
98.26371,8.85588,3,9/3/2018,95
98.26372,8.85582,3,2/19/2018,156
98.26372,8.85584,1,12/13/2016,181
98.26372,8.85873,2,12/26/2016,388
98.26375,8.85579,4,11/7/2016,115
98.26376,8.85586,1,8/20/2018,109
98.26377,8.85548,5,1/9/2017,681
98.26378,8.85587,1,5/16/2017,446
98.26384,8.85591,3,10/3/2016,501
98.26385,8.85901,6,4/2/2018,313
98.2639,8.85588,3,9/29/2016,500
98.26391,8.8554,1,1/9/2017,885
98.26391,8.85879,1,1/30/2017,302
98.26411,8.85499,6,8/20/2018,208
98.26447,8.85878,6,11/14/2016,318
98.26452,8.85774,5,9/26/2016,245
98.26463,8.85867,1,1/30/2017,227
98.2647,8.85875,1,12/28/2016,319
98.2648,8.85852,1,2/6/2017,200
98.26488,8.85902,1,1/2/2017,355
98.26494,8.85862,10,2/6/2017,174
98.26497,8.85948,3,8/6/2018,356
98.26514,8.85935,8,2/26/2018,615
98.26521,8.85946,5,6/19/2017,646
98.26551,8.86015,1,8/29/2019,1408
98.26566,8.86013,4,8/29/2019,1376
98.26569,8.85922,12,6/25/2018,220
98.26578,8.85956,6,1/22/2018,499
98.26589,8.84248,9,2/12/2018,116
98.26594,8.85898,10,10/8/2019,1001
98.26594,8.85954,9,9/18/2018,476
98.26598,8.85947,12,6/25/2018,360
98.266,8.84377,1,7/11/2017,54
98.266,8.85958,4,11/28/2016,385
98.26607,8.85828,9,11/6/2018,1038
98.26607,8.85954,13,3/10/2020,548
98.26611,8.85965,1,10/10/2016,191
98.26612,8.85926,8,9/24/2019,4835
98.26612,8.85956,8,8/27/2018,922
98.26615,8.84323,4,5/28/2018,19
98.2662,8.84173,2,11/3/2016,116
98.26621,8.84175,17,11/22/2017,598
98.26624,8.8417,5,5/28/2018,289
98.26626,8.84161,1,8/1/2018,1103
98.26629,8.84165,1,8/1/2018,785
98.26634,8.84099,11,2/12/2018,104
98.26636,8.84086,11,2/12/2018,89
98.26641,8.84172,2,7/16/2019,15
98.26644,8.84165,4,7/1/2019,403
98.26655,8.8562,8,5/28/2018,109
98.26657,8.84107,1,6/6/2017,323
98.26703,8.85965,13,3/10/2020,543
98.26707,8.85966,10,4/3/2017,577
98.26726,8.85666,2,9/3/2018,122
98.26755,8.85807,6,9/18/2017,282
98.26789,8.85661,3,8/22/2019,697
98.26827,8.85784,1,8/7/2017,491
98.26836,8.85666,3,12/22/2016,280
98.26871,8.85721,4,9/4/2017,365
98.26873,8.85723,11,2/5/2018,163
98.26899,8.86519,4,9/11/2017,295
98.26904,8.85741,5,11/27/2017,157
98.26936,8.85754,10,11/6/2018,837
98.26948,8.85764,1,8/14/2017,367
98.26952,8.85745,1,2/27/2020,504
98.26962,8.85776,1,6/12/2017,720
98.26978,8.85759,3,1/16/2017,339
98.26979,8.85775,13,3/12/2020,347
98.26982,8.85791,6,10/30/2017,618
98.26983,8.8579,1,7/24/2017,282
98.26984,8.85804,1,6/14/2019,3359
98.26988,8.85799,14,5/9/2017,166
98.26989,8.85794,3,1/29/2018,196
98.26994,8.85788,1,12/14/2016,155
98.26996,8.85761,13,3/12/2020,278
98.26996,8.85792,6,2/20/2017,215
98.26996,8.85799,8,3/6/2017,383
98.26997,8.85788,1,4/17/2017,379
98.26997,8.85794,11,2/27/2020,415
98.27,8.85808,3,12/22/2016,355
98.27,8.85811,2,12/12/2016,206
98.27001,8.85792,7,9/26/2019,1038
98.27001,8.85803,1,2/20/2017,110
98.27001,8.85806,1,3/8/2017,188
98.27001,8.85807,17,3/8/2017,261
98.27002,8.85804,5,11/21/2016,342
98.27003,8.85804,11,12/5/2018,227
98.27003,8.85805,1,6/26/2017,397
98.27004,8.85804,5,1/9/2018,313
98.27004,8.85806,9,8/6/2018,503
98.27005,8.85805,4,8/21/2017,317
98.27005,8.85805,4,10/23/2017,0
98.27005,8.85806,1,12/11/2017,108
98.27005,8.85813,2,9/19/2016,83
98.27008,8.85818,1,5/1/2017,978
98.27015,8.85816,1,9/3/2018,3
98.27017,8.8582,1,3/23/2017,164
98.27036,8.8583,3,2/5/2018,330
98.27045,8.85894,1,12/6/2016,195
98.270865,7.881229,1,9/29/2019,31
98.271208,7.881524,1,9/27/2019,31
98.27146,8.84235,16,6/13/2018,718
98.27153,8.8725,4,10/25/2016,155
98.27155,8.8726,4,9/28/2016,155
98.27157,8.84236,12,7/21/2017,156
98.27169,8.87265,1,12/27/2016,304
98.27171,8.87258,5,10/11/2016,333
98.27221,8.87332,3,11/22/2016,208
98.27225,8.87337,1,11/22/2016,208
98.27226,8.8428,1,11/3/2016,196
98.27237,8.85883,4,9/26/2016,401
98.27241,8.8739,4,12/6/2016,136
98.27246,8.87391,1,1/31/2017,219
98.27248,8.8739,8,1/31/2017,316
98.2725,8.87343,10,3/16/2020,361
98.27251,8.87389,3,9/13/2016,197
98.27251,8.8739,2,8/23/2016,84
98.27287,8.84427,1,5/30/2017,303
98.27307,8.84371,1,8/1/2018,0
98.27312,8.84407,5,11/22/2017,250
98.27314,8.84389,22,7/11/2017,580
98.27315,8.84357,17,5/28/2018,416
98.27317,8.84386,2,5/30/2017,65
98.27326,8.84384,4,7/1/2019,359
98.27418,8.86382,6,4/30/2018,178
98.27442,7.88991,9,9/13/2017,18
98.27442,7.88991,7,10/11/2017,23
98.27446,8.84489,5,9/20/2019,1783
98.27446125,7.886288726,7,10/8/2019,2
98.27475,7.88914,9,9/12/2018,25
98.27481,8.84625,17,7/16/2018,1833
98.27515,8.85854,9,8/29/2019,924
98.27639,8.85891,3,8/17/2016,281
98.27648,8.8587,2,8/17/2016,162
98.27668,8.85228,3,9/28/2016,774
98.27669,8.85871,3,8/17/2016,217
98.27737,8.85523,2,9/28/2016,607
98.277647,8.057818,5,12/1/2019,294
98.2925,7.82231,6,9/30/2018,171
98.29351,8.16538,1,3/10/2018,7
98.29353,8.16534,1,3/10/2018,10
98.29437,8.16639,3,4/14/2020,353
98.29441,8.16637,3,4/18/2020,411
98.30649,7.76751,1,1/21/2017,37
98.3106,8.85466,1,12/29/2016,31
98.323891,7.498222,15,9/21/2019,48
98.324789,7.498035,2,9/1/2019,2
98.324956,7.49789,6,9/6/2019,15
98.324958,7.497926,4,9/4/2019,12
98.32502,7.4983,2,9/24/2017,16
98.32502,7.4983,4,10/16/2017,15
98.33592,7.77673,1,3/26/2017,88
98.33759,7.51676,24,9/6/2017,19
98.34175,8.87638,3,9/14/2016,31
98.36761278,7.607553652,40,9/22/2019,130
98.37077,7.60921,40,9/15/2018,2846
98.37414,7.74526,150,9/15/2018,1085
98.3989836,7.86967667,280,10/19/2019,12838
98.40799,7.80292,1,1/31/2018,81
98.408,7.80291,4,1/31/2018,61
98.40803,7.80288,5,1/31/2018,70
98.59217053,9.973149141,142,9/21/2019,5647
98.59506041,9.976532862,102,9/21/2019,19593
98.61586,8.14998,1,7/20/2017,103
98.63456,8.17595,40,7/29/2016,120
98.67664,8.08112,10,12/1/2019,1360
98.67833,8.11966,5,11/28/2019,506
98.76265,7.65812,1,2/5/2017,4
98.77177,7.74108,2,8/15/2019,53
98.77436,7.74321,1,2/16/2017,2
98.77704,7.73375,11,5/19/2018,4280
98.77868,7.66671,1,2/5/2017,1
98.77973,7.73528,1,8/13/2019,7
98.78054,7.73544,3,8/14/2019,154
98.78334,8.0445,1,3/7/2020,495
98.79584,8.02289,1,1/31/2017,3
98.8083,8.0434,10,10/5/2016,1129
98.81149,8.04173,10,10/5/2016,1099
98.81749,7.83728,1,2/5/2017,2
98.8205,8.03248,1,3/6/2020,26
98.82142,8.03195,1,2/8/2017,6
98.82323,8.032,1,1/31/2017,9
98.8435,8.01315,1,5/16/2018,38
98.86012,8.02855,10,9/5/2016,1318
98.86036,8.02857,10,8/18/2016,988
98.86045,8.02854,10,8/18/2016,910
98.86067,8.02857,10,9/5/2016,1325
98.898819,7.433922,2,10/25/2019,2
98.94890327,7.974416645,160,9/21/2019,14910
98.95337,8.00075,300,9/15/2018,1345
99,9,2,10/23/2018,1
99.03164,7.61063,10,8/3/2016,1618
99.03204,7.60952,10,4/25/2016,1485
99.03204,7.60952,5,8/3/2016,1406
99.04155,7.5536,1,6/24/2016,91
99.04156,7.55362,1,6/22/2016,203
99.04397,7.54939,1,7/3/2018,118
99.04695,7.54452,2,6/22/2019,261
99.25835009,9.456643263,200,9/21/2019,7947
99.261489,6.540661,3,10/25/2019,3
99.299914,6.492333,2,10/25/2019,13
99.30780081,7.528059164,306,9/21/2019,9013
99.3108,6.48377,1,2/24/2020,3
99.314808,6.510926,2,10/25/2019,3
99.34024,7.38754,300,9/15/2018,2299
99.56447,7.10347,110,9/16/2017,7130
99.56487193,7.099416595,108,9/21/2019,8669
99.67404,6.37775,2,9/19/2018,44
99.67407,6.43498,10,6/6/2018,236
99.67432,6.43513,1,6/6/2018,43
99.67436,6.4349,18,6/6/2018,279
99.67722,6.36047,1,9/22/2018,99
99.67822,6.36725,1,9/22/2018,0
99.67841,6.36788,4,9/22/2018,52
99.67847,6.36715,4,9/22/2018,29
99.68364,6.36424,5,9/22/2018,802
99.69425618,6.873122496,204,9/21/2019,5369
99.72819,6.28783,15,9/21/2019,1284
99.72853,6.43107,1,9/21/2018,0
99.72935,6.29426,17,9/22/2018,31
99.75808,6.44003,4,9/26/2015,350
99.7583,6.83819,280,9/16/2018,1948
99.78008812,6.355167505,15,9/21/2019,1228
99.80169,10.11681,5,10/30/2018,96
99.81063,10.120891,3,10/3/2019,13
99.81256,10.11728,2,9/28/2018,6
99.81256,10.11728,5,10/12/2018,17
99.81256,10.11728,10,10/22/2018,80
99.81261,10.11745,2,10/12/2017,2
99.81261,10.11745,6,10/25/2017,28
99.81345,11.83699,150,9/15/2018,2732
99.81404,10.11006,4,10/5/2018,1
99.81423,10.11845,2,10/6/2018,2
99.81436,10.10906,3,9/3/2018,1
99.81439,10.11848,4,10/4/2018,3
99.81445,10.11836,5,10/28/2018,1
99.81473,10.11874,5,10/13/2018,4
99.81478,10.11956,4,10/18/2017,18
99.81493409,10.1187432,11,10/29/2019,85
99.8152,10.11681,2,9/20/2018,6
99.81585,10.10587,6,11/2/2018,193
99.81613,10.08199,4,9/6/2018,12
99.81705986,10.08211098,10,10/23/2019,7
99.81826681,10.08235682,7,10/1/2019,18
99.81919,10.08937,3,10/23/2018,13
99.81955,10.09188,3,9/13/2018,1
99.8202,10.08733,10,10/22/2018,95
99.82073251,10.08906395,3,10/16/2019,56
99.82135499,10.08789393,10,10/9/2019,70
99.82213143,10.09370679,31,9/20/2019,429
99.822556,10.122839,7,9/11/2019,78
99.82319767,10.08720718,7,10/1/2019,42
99.8236,10.08286,1,9/25/2018,477
99.82479,10.0859,1,11/15/2019,308
99.82479,10.08609,6,2/4/2020,260
99.82485,10.08572,1,10/16/2019,0
99.82486,10.08579,9,10/16/2019,188
99.82487,10.08557,1,3/5/2020,0
99.82489,10.08562,6,3/5/2020,155
99.82491,10.08571,9,10/16/2019,0
99.82492,10.08576,6,10/16/2019,92
99.82495,10.10429,5,9/18/2017,18
99.82533,10.08925,13,9/21/2018,80
99.82537455,10.089837,10,9/25/2019,14
99.82545506,10.10050066,6,10/17/2019,26
99.82554708,10.09932039,7,10/30/2019,16
99.82557,10.09001,1,1/17/2020,183
99.82565,10.08456,7,8/3/2019,157
99.82566,10.08453,30,9/25/2018,154
99.82566,10.0846,10,8/10/2019,264
99.82576,10.08826,1,10/16/2019,60
99.82577,10.06697,3,7/20/2019,168
99.82621,10.08894,3,2/15/2020,726
99.82628,10.08895,3,2/15/2020,318
99.82644,10.08899,3,2/15/2020,272
99.8271,10.10192,3,8/17/2018,231
99.82721,10.102,20,11/22/2019,54
99.82723,10.102,11,8/2/2019,136
99.82754,10.09996,25,1/24/2020,122
99.82755,10.1002,25,11/15/2019,81
99.82761,10.09988,1,10/11/2019,173
99.82761,10.09999,1,6/7/2019,265
99.82762,10.09972,1,9/27/2019,110
99.82762,10.09986,25,12/27/2019,148
99.82762,10.10014,18,11/1/2019,143
99.82763,10.09976,11,3/6/2020,37
99.82763,10.09981,1,9/20/2019,246
99.82763,10.09984,24,6/28/2019,505
99.82763,10.09988,10,8/31/2018,683
99.82765,10.09986,10,9/21/2018,299
99.82765,10.10006,18,11/8/2019,405
99.82766,10.09974,14,2/28/2020,362
99.82767,10.09471,1,3/10/2020,33
99.82767,10.09964,5,10/26/2018,71
99.82767,10.09981,20,9/20/2019,162
99.82767,10.09989,20,10/4/2019,124
99.82768,10.0997,20,9/13/2019,133
99.82768,10.09978,10,3/13/2020,299
99.82768,10.09981,1,9/27/2019,93
99.82769,10.09969,15,11/23/2018,223
99.82769,10.09975,24,1/31/2020,258
99.82769,10.09976,20,2/21/2020,116
99.82769,10.09984,5,11/23/2018,106
99.82769,10.10033,30,6/14/2019,460
99.8277,10.09477,4,9/25/2018,788
99.8277,10.09965,1,9/14/2018,268
99.8277,10.09973,15,1/10/2020,182
99.8277,10.09973,22,1/31/2020,229
99.8277,10.09974,10,8/31/2018,801
99.8277,10.10003,27,3/13/2020,710
99.82771,10.09973,7,8/17/2018,514
99.82771,10.09974,33,3/13/2020,245
99.82771,10.09977,30,8/23/2019,523
99.82772,10.09465,5,9/25/2018,24
99.82772,10.09967,10,9/14/2018,199
99.82772,10.09974,28,11/15/2019,37
99.82773,10.0997,5,9/21/2018,266
99.82773,10.09972,1,8/30/2019,799
99.82773,10.09975,8,9/14/2018,245
99.82773,10.09981,15,6/7/2019,261
99.82773,10.09987,25,11/15/2019,70
99.82773,10.09991,1,12/14/2018,230
99.82774,10.09966,1,3/11/2020,10
99.82774,10.09978,30,8/23/2019,576
99.82774,10.09981,1,9/7/2018,604
99.82775,10.09967,7,10/5/2018,397
99.82775,10.09976,30,11/29/2019,43
99.82775,10.09987,8,12/28/2018,237
99.82775,10.10004,15,3/6/2020,100
99.82777,10.0926,1,3/9/2020,30
99.82777,10.09979,33,3/13/2020,215
99.82778,10.09941,1,12/28/2018,38
99.82778,10.09975,4,11/23/2018,104
99.82778,10.09993,10,12/21/2018,411
99.82779,10.0947,5,9/25/2018,325
99.82779,10.09974,10,11/15/2019,90
99.82779,10.09976,0,12/28/2018,184
99.8278,10.09971,26,2/14/2020,173
99.8278,10.09979,1,10/5/2018,179
99.8278,10.09984,15,8/2/2019,160
99.82781,10.09458,3,9/25/2018,0
99.82781,10.09975,15,9/6/2019,183
99.82781,10.09976,24,2/7/2020,92
99.82781,10.09985,20,12/13/2019,10
99.82782,10.09965,1,12/21/2018,325
99.82782,10.09971,4,8/17/2018,349
99.82782,10.09972,35,12/20/2019,133
99.82783,10.09971,25,6/21/2019,684
99.82783,10.09976,15,8/2/2019,285
99.82784,10.09934,27,11/29/2019,129
99.82784,10.09939,1,9/27/2019,146
99.82784,10.09953,25,2/14/2020,122
99.82784,10.09972,10,9/7/2018,506
99.82784,10.09974,20,9/6/2019,143
99.82785,10.0996,25,8/16/2019,414
99.82785,10.09977,1,9/13/2019,68
99.82786,10.09944,1,9/20/2019,729
99.82786,10.09962,10,9/14/2018,390
99.82787,10.09941,20,1/10/2020,171
99.82787,10.09953,1,10/4/2019,396
99.82788,10.09951,32,1/17/2020,319
99.82788,10.09974,25,11/29/2019,421
99.82788,10.10008,13,11/1/2019,69
99.82789,10.0999,20,12/27/2019,57
99.8279,10.09929,1,3/9/2020,26
99.8279,10.09999,35,7/26/2019,173
99.82792,10.09961,17,6/14/2019,664
99.82793,10.09954,32,2/7/2020,43
99.82795,10.09954,16,10/11/2019,142
99.82874,10.09961,12,8/10/2018,278
99.82942,10.09612,2,9/27/2018,1
99.83108,10.07569,1,10/17/2019,10
99.83139,10.09932,12,12/6/2019,13396
99.83229715,10.12257286,3,9/9/2019,34
99.83236,10.06591,1,1/20/2020,3
99.83482,10.12288,2,9/30/2018,1
99.8354,10.12267,4,9/21/2018,7
99.83548966,10.12229997,11,10/9/2019,41
99.83551034,10.12178578,10,9/5/2019,12
99.83587,10.12235,4,9/21/2018,13
99.83625,10.12421,4,9/21/2018,19
99.83628,10.12301,4,9/21/2018,19
99.83931,10.07193,7,10/7/2018,7
99.84012,10.067,10,10/6/2017,42
99.84046529,10.06876224,16,9/19/2019,751
99.84086,10.07013,4,9/6/2018,18
99.841,10.07047,7,10/8/2016,31
99.84105,10.06934,6,10/7/2018,4
99.84109319,10.07107966,4,9/15/2019,17
99.84121912,10.06752606,3,9/17/2019,12
99.84192,10.06957,8,10/12/2018,204
99.84201,10.07127,8,9/20/2018,180
99.84239,9.28761,250,9/15/2018,1899
99.84303,10.11967,16,9/27/2016,41
99.84303,10.11967,6,10/4/2016,104
99.84364,10.12032,6,9/14/2017,109
99.84364,10.12032,4,10/18/2017,21
99.84417781,10.1204062,6,9/16/2019,122
99.84417781,10.1204062,10,10/13/2019,219
99.84417781,10.1204062,7,10/26/2019,443
99.84418,10.12041,27,9/15/2018,155
99.84418,10.12041,20,10/6/2018,107
99.8454,10.10389,12,12/6/2019,0
99.84585,10.1038,9,10/29/2018,88
99.8461,10.10362,6,9/17/2018,115
99.8461,10.10362,9,10/29/2018,95
99.846103,10.103623,4,9/14/2019,45
99.84642,9.281,300,6/18/2018,626
99.84683,10.10558,15,9/15/2018,89
99.84758933,10.10191895,6,10/29/2019,132
99.84772,10.07944,15,9/15/2018,21
99.84859151,10.08454302,10,10/23/2019,27
99.8494744,10.102019,18,9/19/2019,191
99.8494744,10.102019,18,9/19/2019,138
99.851481,9.223887,7,12/5/2019,46
99.85257281,10.09216544,4,9/11/2019,3
99.85277897,10.09223118,4,9/17/2019,14
99.85288,10.08762,10,9/22/2018,15
99.85561,10.08916,7,10/25/2018,45
99.85562786,10.08906135,4,9/11/2019,2
99.859113,9.230589,7,12/5/2019,277
99.86096,6.2974,18,6/6/2018,0
99.86149,6.29711,1,6/6/2018,28
99.862559,9.23204,7,12/5/2019,102
99.86256,9.23204,7,12/5/2019,51
99.86419,9.24289,600,9/15/2018,6358
99.87482019,9.185133888,200,9/21/2019,1711
99.87543,13.12603,1,11/8/2019,0
99.876327,9.204564,7,12/5/2019,914
99.89524,8.64748,15,9/15/2018,0
99.8953,8.64213,1,2/7/2020,954
99.89798,8.6394,200,2/13/2020,394
99.913279,8.96398,200,6/8/2019,822
99.93742,8.74825,300,6/5/2018,612
99.93742,8.74825,350,6/6/2018,2076
99.94767,8.6765,450,6/8/2018,1685
99.95044,8.64628,84,9/16/2017,390
99.950879,8.646917,5,12/3/2019,101
99.95304,9.75786,3,9/29/2018,130
99.95617,12.66871,15,11/8/2019,142
99.97189,12.7942,17,11/8/2019,122
99.98194,12.78993,18,11/8/2019,144
99.98306,12.79156,1,11/8/2019,128
99.98375,12.79412,1,11/8/2019,20
99.98401,12.79363,155,9/15/2018,2480
99.98403,12.79418,17,11/8/2019,0
99.98598506,13.39098236,100,9/21/2019,441
99.9865082,12.80044324,200,9/21/2019,1044
99.9891796,12.41378204,200,1/8/2020,1485
99.98921064,9.944360582,4,9/28/2019,1
99.99504063,9.79854724,4,9/15/2019,53
99.99826,12.38837,60,9/16/2016,481
100.06575,13.00511,17,9/15/2018,4983
100.06785,9.53484,2,7/20/2018,49
100.14215,6.36802,4,9/22/2018,764
100.14222,6.36807,4,9/22/2018,578
100.14222,6.36808,1,9/22/2018,0
100.14226,6.36802,4,9/22/2018,299
100.14291,6.3663,1,9/22/2018,538
100.1543269,7.629365662,200,9/21/2019,8092
100.1560053,7.626787128,200,9/21/2019,8092
100.15825,6.36925,4,9/22/2018,176
100.15894,8.50942,80,7/13/2018,1438
100.16812,7.53564,400,9/15/2018,1054
100.18091,5.44199,4,9/22/2018,174
100.19061,6.33587,1,9/22/2018,5
100.208815,5.459513409,17,10/13/2019,285
100.21286,5.45974,12,9/22/2018,637
100.21415,5.45973,14,10/13/2019,0
100.21417,5.4597,17,10/13/2019,157
100.21428,5.46046,14,10/13/2019,40
100.21463,5.45748,14,10/13/2019,187
100.215,5.46062,1,10/13/2019,0
100.21592,5.45421,14,10/13/2019,10
100.21619,5.46096,14,10/13/2019,64
100.21619,5.46097,1,10/13/2019,56
100.21749,5.46142,14,10/13/2019,6
100.21856,5.46222,1,10/13/2019,3
100.21892,5.46236,1,10/13/2019,51
100.2299406,5.462633692,13,10/19/2019,1221
100.2304,5.29082,13,9/29/2018,240
100.2324071,5.28645851,210,9/24/2019,1914
100.2383329,5.283586239,210,9/21/2019,77670
100.2387621,5.283148226,210,9/21/2019,1639
100.24357,5.47043,7,9/15/2018,383
100.24357,5.47043,6,9/15/2018,155
100.24357,5.47043,6,9/15/2018,357
100.24357,5.47043,7,9/15/2018,486
100.2507897,5.476031266,44,10/12/2019,2460
100.250978,5.477861,4,7/17/2019,160
100.250979,5.477861,5,7/17/2019,19
100.25098,5.477861,3,7/17/2019,36
100.250981,5.477861,10,7/17/2019,205
100.250982,5.477861,7,7/17/2019,131
100.250983,5.477861,37,11/13/2019,359
100.25378,5.480092,2,6/23/2019,47
100.253781,5.480092,11,6/23/2019,61
100.253782,5.480092,4,6/23/2019,60
100.253783,5.480092,4,6/23/2019,110
100.253784,5.480092,7,6/23/2019,90
100.253785,5.480092,4,6/23/2019,160
100.253786,5.480092,7,7/14/2019,162
100.253787,5.480092,7,7/14/2019,120
100.253788,5.480092,8,7/14/2019,74
100.253789,5.480092,6,7/14/2019,45
100.25379,5.480092,19,8/24/2019,74
100.253791,5.480092,19,8/24/2019,166
100.253792,5.480092,5,10/19/2019,256
100.253793,5.480092,5,10/19/2019,363
100.253794,5.480092,5,10/19/2019,158
100.253795,5.480092,5,10/19/2019,154
100.26925,13.783,8,9/30/2018,12
100.26981,5.47739,16,9/15/2018,229
100.27,5.47741,1,9/15/2018,98
100.27471,5.34583,50,9/20/2019,8047
100.28703,5.46751,6,6/26/2019,100
100.28704,5.46751,6,6/26/2019,126
100.29206,5.35636,1,9/29/2018,15
100.29443,5.35603,1,9/24/2018,2
100.29447,5.35636,1,9/26/2018,3
100.29448,5.35643,1,9/26/2018,23
100.29839,5.46487,1,9/9/2018,73
100.29965,5.35489,1,2/27/2020,6
100.3032,5.35489,1,2/27/2020,10
100.30568,5.44893,1,8/12/2018,2
100.30661,5.33308,1100,9/15/2018,27802
100.3087236,5.461711788,15,10/19/2019,985
100.3152404,5.319727088,49,10/19/2019,1824
100.3165129,5.369012197,20,10/19/2019,754
100.32043,5.4101,80,9/15/2018,1
100.3206658,13.52391492,100,9/21/2019,454
100.32958,5.39824,29,9/22/2018,81
100.34216,5.41519,60,9/7/2019,537
100.34244,5.41531,25,9/7/2019,1573
100.3496,-0.92587,1,9/26/2017,13
100.35403,6.12702,9,9/21/2019,467
100.35677,6.09399,25,9/21/2019,424
100.35747,5.68782,20,12/29/2019,118
100.3654411,5.679617713,124,9/21/2019,64052
100.37661,5.43452,5,10/12/2019,819
100.37663,5.43447,7,10/12/2019,663
100.37663,5.43447,5,10/12/2019,696
100.4225266,13.52766622,100,9/21/2019,528
100.44821,13.92409,15,6/7/2019,197
100.45802,5.33927,11,9/30/2018,531
100.48401,13.76562,3,11/7/2019,8
100.48401,13.76563,1,11/7/2019,5
100.48405,13.76561,3,11/7/2019,9
100.48409,13.76574,3,11/7/2019,15
100.4841,13.76566,3,11/8/2019,30
100.50062,13.75595,2,10/8/2019,129
100.52955,5.35216,9,12/8/2018,284
100.54264,4.19506,2,12/27/2019,40
100.54588,13.7264,1,2/20/2020,24
100.54791,13.74277,1,9/19/2018,2
100.55435,4.21237,25,9/21/2019,563
100.55555,13.6687,20,9/21/2018,41
100.55561,13.66857,3,9/21/2018,20
100.55562,13.66864,20,9/21/2018,161
100.55567,13.66869,20,9/21/2018,231
100.5558,13.66861,1,9/21/2018,0
100.55819,13.54174,131,9/17/2016,515
100.55821,4.21048,131,11/17/2018,6826
100.56178,4.2122,2,7/9/2018,193
100.56566,13.8826,1,6/4/2020,1
100.57347,4.21909,32,4/14/2018,2669
100.5742,4.22955,10,7/7/2018,64
100.57971,4.36036,4,9/29/2019,445
100.58101,4.36282,3,9/29/2019,57
100.58104,4.36285,5,9/29/2019,277
100.58122,4.36302,2,9/29/2019,94
100.5812289,4.363645446,35,9/14/2019,987
100.5867,13.71504,1,9/13/2018,6
100.58781,4.3624,1,9/29/2019,228
100.58852,4.36651,3,9/29/2019,298
100.58852,4.3703,4,9/29/2019,300
100.58957,4.36586,1,9/29/2019,177
100.58957,4.36586,3,9/29/2019,177
100.59063,4.37185,40,11/16/2019,599
100.59155,7.21434,500,9/15/2018,4026
100.60282,7.20443,65,9/25/2016,976
100.6171044,4.450906023,11,9/21/2019,1278
100.6178357,7.182220757,500,9/21/2019,10024
100.69921,4.24419,32,9/21/2019,2666
100.79161,12.9425,120,9/8/2018,55
100.79228,12.94158,1,9/16/2017,0
100.79253,12.94162,24,9/16/2017,371
100.86698,12.9286,24,9/16/2017,0
100.86851,12.89653,500,9/16/2017,2318
100.86893,12.92519,500,9/16/2017,2291
100.89455,12.91794,1,8/27/2017,25
100.90149,12.69533,2,9/21/2019,154
100.90748,13.26522,8,6/24/2018,2051
100.9305676,13.24091655,70,9/21/2019,5702
100.9326,12.98285,3,7/23/2019,468
100.9963661,13.49561123,120,9/21/2019,8757
101.0399,12.67375,2,9/21/2019,200
101.0421275,12.66501615,57,9/21/2019,2917
101.0432482,12.66543095,57,9/21/2019,2928
101.04496,12.66645,2,9/15/2018,4
101.05424,12.72417,1,9/15/2018,50
